arrival_key,date_key,transport_key,geography_key,origin_geography_key,destination_geography_key,market_origin_key,flight_number,vessel_name,passenger_count,arrival_datetime,arrival_date,arrival_time,arrival_hour,arrival_day_part,departure_datetime,departure_date,departure_time,departure_hour,departure_day_part,days_stay,flow_type,passenger_type,is_repeat_visit,origin_airport_code,origin_city,origin_country_code,destination_airport_code,destination_city,destination_country_code,is_direct_flight,number_of_connections,total_journey_hours,is_peak_season,is_weekend,is_holiday,data_quality_flag,granularity_level,source_confidence,dq_score,data_completeness_pct,imputation_method,observation_count,suppressed,computation_method,source_system,source_file,load_timestamp,created_timestamp
7400117,20220918,,27,28,27,,,,136,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,136,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.585634,
7400118,20220918,,27,27,28,,,,155,,,,,,,2022-09-18,11:30:00,11,MORNING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,155,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.586543,
7400119,20220918,,28,27,28,,,,155,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,155,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.587444,
7400120,20220918,,28,28,27,,,,82,,,,,,,2022-09-18,14:15:00,14,AFTERNOON,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,82,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.588343,
7400121,20220918,,27,28,27,,,,82,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,82,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.589238,
7400122,20220918,,27,27,28,,,,130,,,,,,,2022-09-18,15:00:00,15,AFTERNOON,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,130,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.590122,
7400123,20220918,,28,27,28,,,,130,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,130,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.591025,
7400124,20220918,,28,28,27,,,,193,,,,,,,2022-09-18,17:15:00,17,AFTERNOON,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,193,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.591896,
7400125,20220918,,27,28,27,,,,193,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,193,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.592787,
7400126,20220918,,26,26,27,,,,19,,,,,,,2022-09-18,18:00:00,18,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,19,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.593684,
7400127,20220918,,27,26,27,,,,19,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,19,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.594581,
7400128,20220918,,27,27,28,,,,209,,,,,,,2022-09-18,18:00:00,18,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,209,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.595463,
7400129,20220918,,28,27,28,,,,209,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,209,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.596361,
7400130,20220918,,26,26,28,,,,37,,,,,,,2022-09-18,18:15:00,18,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,37,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.597269,
7400131,20220918,,28,26,28,,,,37,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,37,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.598158,
7400132,20220918,,26,26,27,,,,38,,,,,,,2022-09-18,18:15:00,18,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,38,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.599047,
7400133,20220918,,27,26,27,,,,38,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,38,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.599924,
7400134,20220918,,27,27,26,,,,34,,,,,,,2022-09-18,19:15:00,19,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,34,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.600807,
7400135,20220918,,26,27,26,,,,34,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,34,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.601686,
7400136,20220918,,27,27,28,,,,106,,,,,,,2022-09-18,19:55:00,19,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,106,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.60258,
7400137,20220918,,28,27,28,,,,106,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,106,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.603477,
7400138,20220918,,28,28,27,,,,65,,,,,,,2022-09-18,20:40:00,20,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,65,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.604379,
7400139,20220918,,27,28,27,,,,65,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,65,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.605262,
7400140,20220918,,28,28,26,,,,40,,,,,,,2022-09-18,20:40:00,20,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,40,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.606171,
7400141,20220918,,26,28,26,,,,40,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,40,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.607061,
7400142,20220918,,27,27,26,,,,52,,,,,,,2022-09-18,21:25:00,21,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,52,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.607945,
7400143,20220918,,26,27,26,,,,52,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,52,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.608833,
7400144,20220918,,28,28,27,,,,11,,,,,,,2022-09-18,22:15:00,22,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,11,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.609716,
7400145,20220918,,27,28,27,,,,11,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,11,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.610606,
7400146,20220918,,27,27,28,,,,43,,,,,,,2022-09-18,23:00:00,23,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,43,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.611491,
7400147,20220918,,28,27,28,,,,43,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,43,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.612405,
7400148,20220918,,26,26,28,,,,17,,,,,,,2022-09-18,23:05:00,23,EVENING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,17,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.613286,
7400149,20220918,,28,26,28,,,,17,,2022-09-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,17,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.614187,
7400150,20221018,,28,28,27,,,,94,,,,,,,2022-10-18,07:30:00,7,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.615079,
7400151,20221018,,27,28,27,,,,94,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.626089,
7400152,20221018,,27,27,28,,,,200,,,,,,,2022-10-18,08:15:00,8,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,200,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.627008,
7400153,20221018,,28,27,28,,,,200,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,200,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.627917,
7400154,20221018,,28,28,27,,,,5,,,,,,,2022-10-18,09:00:00,9,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,5,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.628817,
7400155,20221018,,27,28,27,,,,5,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,5,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.629703,
7400156,20221018,,28,28,26,,,,46,,,,,,,2022-10-18,09:00:00,9,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,46,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.630586,
7400157,20221018,,26,28,26,,,,46,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,46,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.631495,
7400158,20221018,,27,27,26,,,,9,,,,,,,2022-10-18,09:40:00,9,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,9,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.632398,
7400159,20221018,,26,27,26,,,,9,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,9,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.633288,
7400160,20221018,,27,27,26,,,,4,,,,,,,2022-10-18,09:40:00,9,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,4,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.634202,
7400161,20221018,,26,27,26,,,,4,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,4,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.635085,
7400162,20221018,,28,28,27,,,,73,,,,,,,2022-10-18,10:45:00,10,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,73,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.63599,
7400163,20221018,,27,28,27,,,,73,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,73,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.636878,
7400164,20221018,,26,26,27,,,,18,,,,,,,2022-10-18,11:15:00,11,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,18,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.637769,
7400165,20221018,,27,26,27,,,,18,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,18,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.638654,
7400166,20221018,,26,26,28,,,,31,,,,,,,2022-10-18,11:15:00,11,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,31,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.639537,
7400167,20221018,,28,26,28,,,,31,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,31,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.640435,
7400168,20221018,,26,26,27,,,,13,,,,,,,2022-10-18,11:15:00,11,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,13,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.641316,
7400169,20221018,,27,26,27,,,,13,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,13,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.642207,
7400170,20221018,,27,27,28,,,,113,,,,,,,2022-10-18,11:30:00,11,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,113,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.643093,
7400171,20221018,,28,27,28,,,,113,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,113,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.643994,
7400172,20221018,,27,27,28,,,,8,,,,,,,2022-10-18,12:50:00,12,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,8,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.644856,
7400173,20221018,,28,27,28,,,,8,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,8,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.64576,
7400174,20221018,,28,28,27,,,,134,,,,,,,2022-10-18,14:15:00,14,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,134,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.646642,
7400175,20221018,,27,28,27,,,,134,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,134,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.647538,
7400176,20221018,,27,27,28,,,,54,,,,,,,2022-10-18,15:00:00,15,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,54,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.648436,
7400177,20221018,,28,27,28,,,,54,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,54,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.649331,
7400178,20221018,,28,28,27,,,,136,,,,,,,2022-10-18,17:15:00,17,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,136,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.650222,
7400179,20221018,,27,28,27,,,,136,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,136,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.651104,
7400180,20221018,,27,27,28,,,,109,,,,,,,2022-10-18,18:00:00,18,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,109,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.652008,
7400181,20221018,,28,27,28,,,,109,,2022-10-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,109,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.652871,
7400182,20221118,,28,28,27,,,,94,,,,,,,2022-11-18,07:30:00,7,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.653768,
7400183,20221118,,27,28,27,,,,94,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.664928,
7400184,20221118,,28,28,26,,,,33,,,,,,,2022-11-18,08:00:00,8,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,33,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.665846,
7400185,20221118,,26,28,26,,,,33,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,33,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.666762,
7400186,20221118,,27,27,28,,,,208,,,,,,,2022-11-18,08:15:00,8,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,208,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.667672,
7400187,20221118,,28,27,28,,,,208,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,208,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.668557,
7400188,20221118,,27,27,26,,,,30,,,,,,,2022-11-18,09:25:00,9,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,30,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.669439,
7400189,20221118,,26,27,26,,,,30,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,30,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.670345,
7400190,20221118,,26,26,27,,,,24,,,,,,,2022-11-18,10:30:00,10,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,24,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.671221,
7400191,20221118,,27,26,27,,,,24,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,24,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.672108,
7400192,20221118,,26,26,28,,,,27,,,,,,,2022-11-18,10:30:00,10,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,27,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.672995,
7400193,20221118,,28,26,28,,,,27,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,27,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.673863,
7400194,20221118,,28,28,27,,,,150,,,,,,,2022-11-18,10:45:00,10,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,150,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.674743,
7400195,20221118,,27,28,27,,,,150,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,150,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.675627,
7400196,20221118,,27,27,28,,,,65,,,,,,,2022-11-18,11:30:00,11,MORNING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,65,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.676521,
7400197,20221118,,28,27,28,,,,65,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,65,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.677408,
7400198,20221118,,28,28,27,,,,155,,,,,,,2022-11-18,14:15:00,14,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,155,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.678311,
7400199,20221118,,27,28,27,,,,155,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,155,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.679208,
7400200,20221118,,27,27,28,,,,94,,,,,,,2022-11-18,15:00:00,15,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.680099,
7400201,20221118,,28,27,28,,,,94,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,94,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.680977,
7400202,20221118,,28,28,27,,,,175,,,,,,,2022-11-18,17:15:00,17,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,175,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.681867,
7400203,20221118,,27,28,27,,,,175,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,175,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.682755,
7400204,20221118,,28,28,27,,,,3,,,,,,,2022-11-18,17:45:00,17,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,3,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.683651,
7400205,20221118,,27,28,27,,,,3,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,3,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.684546,
7400206,20221118,,28,28,26,,,,28,,,,,,,2022-11-18,17:45:00,17,AFTERNOON,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,28,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.685449,
7400207,20221118,,26,28,26,,,,28,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,28,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.686326,
7400208,20221118,,27,27,28,,,,138,,,,,,,2022-11-18,18:00:00,18,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,138,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.687217,
7400209,20221118,,28,27,28,,,,138,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,138,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.688114,
7400210,20221118,,27,27,26,,,,44,,,,,,,2022-11-18,19:10:00,19,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,44,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.688997,
7400211,20221118,,26,27,26,,,,44,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,44,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.689871,
7400212,20221118,,26,26,27,,,,57,,,,,,,2022-11-18,20:15:00,20,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,57,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.690756,
7400213,20221118,,27,26,27,,,,57,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,57,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.691647,
7400214,20221118,,26,26,28,,,,19,,,,,,,2022-11-18,20:15:00,20,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,19,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.692531,
7400215,20221118,,28,26,28,,,,19,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,19,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.693418,
7400216,20221118,,27,27,28,,,,3,,,,,,,2022-11-18,21:20:00,21,EVENING,,departure,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,3,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.694318,
7400217,20221118,,28,27,28,,,,3,,2022-11-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,false,,ACTUAL,DAILY,HIGH,,,,3,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.695211,
7400218,20221218,,28,28,27,,,,9,,,,,,,2022-12-18,07:30:00,7,MORNING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,9,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.696088,
7400219,20221218,,27,28,27,,,,9,,2022-12-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,9,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.707202,
7400220,20221218,,27,27,28,,,,29,,,,,,,2022-12-18,08:15:00,8,MORNING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,29,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.708122,
7400221,20221218,,28,27,28,,,,29,,2022-12-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,29,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.709041,
7400222,20221218,,28,28,27,,,,63,,,,,,,2022-12-18,10:45:00,10,MORNING,,departure,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,63,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.709923,
7400223,20221218,,27,28,27,,,,63,,2022-12-18,,,,,,,,,,arrival,,,,,,,,PT,,,,,true,,ACTUAL,DAILY,HIGH,,,,63,false,FERRY_MANIFEST,ATLANTICOLINE,,2026-03-02T01:00:19.710808,
