time,weather_temperature_2m,weather_precipitation_mm,weather_wind_speed_10m,weather_relative_humidity_2m,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,movement_date
2025-09-28 07:00:00,13.9,0.0,3.9,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 08:00:00,14.1,0.0,4.1,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 09:00:00,16.2,0.0,6.4,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 10:00:00,19.2,0.0,6.5,67,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 11:00:00,20.7,0.0,10.7,59,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 12:00:00,21.5,0.0,13.0,55,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 13:00:00,21.9,0.0,14.3,57,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 14:00:00,22.1,0.0,14.8,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 15:00:00,22.1,0.0,15.1,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 16:00:00,22.0,0.0,15.0,56,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 17:00:00,21.5,0.0,13.5,57,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 18:00:00,21.0,0.0,11.6,59,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 19:00:00,20.3,0.0,7.9,61,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 20:00:00,19.0,0.0,4.3,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 21:00:00,18.6,0.1,3.7,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 22:00:00,18.7,0.0,4.3,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-28 23:00:00,18.5,0.0,4.8,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-28
2025-09-29 00:00:00,19.0,0.0,6.9,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 01:00:00,19.5,0.0,9.2,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 02:00:00,19.8,0.0,11.7,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 03:00:00,19.7,0.0,11.8,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 04:00:00,19.4,0.0,11.2,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 05:00:00,19.7,0.0,13.0,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 06:00:00,19.5,0.0,12.1,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 07:00:00,19.1,0.0,11.9,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 08:00:00,19.2,0.0,12.4,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 09:00:00,20.5,0.0,14.5,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 10:00:00,21.0,0.1,16.2,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 11:00:00,21.1,0.3,16.7,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 12:00:00,21.2,0.6,16.2,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 13:00:00,22.3,0.0,22.6,64,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 14:00:00,22.4,0.0,21.9,65,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 15:00:00,22.0,0.0,20.8,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 16:00:00,22.0,0.0,19.6,69,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 17:00:00,21.9,0.0,18.1,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 18:00:00,21.5,0.0,17.4,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 19:00:00,20.9,0.0,16.4,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 20:00:00,20.5,0.0,14.7,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 21:00:00,20.2,0.0,13.6,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 22:00:00,20.2,0.0,13.1,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-29 23:00:00,20.1,0.0,12.5,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-29
2025-09-30 00:00:00,20.1,0.0,13.0,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 01:00:00,20.2,0.0,13.0,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 02:00:00,20.1,0.0,12.7,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 03:00:00,20.1,0.0,13.4,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 04:00:00,20.0,0.0,13.8,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 05:00:00,19.9,0.0,12.8,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 06:00:00,19.7,0.0,13.3,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 07:00:00,19.5,0.1,13.5,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 08:00:00,19.6,0.1,13.7,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 09:00:00,20.9,0.1,15.4,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 10:00:00,21.6,0.3,17.6,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 11:00:00,22.0,0.4,18.6,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 12:00:00,22.1,0.4,18.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 13:00:00,22.5,0.5,19.0,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 14:00:00,22.5,0.2,18.6,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 15:00:00,22.5,0.5,18.2,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 16:00:00,22.4,0.5,16.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 17:00:00,22.2,0.2,14.1,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 18:00:00,21.8,0.2,13.0,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 19:00:00,21.0,0.2,12.7,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 20:00:00,20.4,0.1,11.9,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 21:00:00,20.2,0.1,12.1,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 22:00:00,20.1,0.1,11.6,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-09-30 23:00:00,20.1,0.1,10.8,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-09-30
2025-10-01 00:00:00,20.1,0.1,8.3,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 01:00:00,20.1,0.3,8.5,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 02:00:00,20.1,0.1,4.7,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 03:00:00,19.6,0.0,4.0,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 04:00:00,19.5,0.0,4.3,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 05:00:00,19.5,0.0,4.7,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 06:00:00,19.3,0.0,3.2,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 07:00:00,19.1,0.0,2.2,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 08:00:00,19.0,0.0,2.8,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 09:00:00,20.9,0.0,4.0,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 10:00:00,21.9,0.2,4.2,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 11:00:00,22.8,0.1,4.6,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 12:00:00,23.2,0.0,7.6,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 13:00:00,23.9,0.1,8.1,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 14:00:00,24.1,0.0,8.0,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 15:00:00,24.2,0.0,8.2,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 16:00:00,23.9,0.0,8.4,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 17:00:00,23.5,0.0,8.1,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 18:00:00,23.0,0.0,7.2,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 19:00:00,22.1,0.0,6.2,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 20:00:00,20.5,0.0,3.2,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 21:00:00,19.8,0.0,3.2,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 22:00:00,19.3,0.0,3.1,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-01 23:00:00,19.1,0.0,3.6,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-01
2025-10-02 00:00:00,19.1,0.0,4.5,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 01:00:00,19.6,0.0,5.8,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 02:00:00,19.6,0.0,5.7,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 03:00:00,19.6,0.0,5.1,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 04:00:00,19.6,0.0,6.1,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 05:00:00,19.7,0.0,6.2,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 06:00:00,20.0,0.0,8.1,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 07:00:00,20.0,0.0,8.2,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 08:00:00,19.8,0.0,7.2,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 09:00:00,20.9,0.0,8.4,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 10:00:00,21.8,0.0,8.2,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 11:00:00,22.5,0.0,8.9,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 12:00:00,23.4,0.0,7.7,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 13:00:00,24.1,0.0,8.2,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 14:00:00,24.2,0.0,10.7,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 15:00:00,24.1,0.1,10.9,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 16:00:00,24.0,0.1,9.8,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 17:00:00,23.6,0.0,8.2,77,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 18:00:00,23.0,0.0,7.7,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 19:00:00,22.0,0.0,8.1,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 20:00:00,20.8,0.0,4.0,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 21:00:00,20.0,0.0,3.7,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 22:00:00,20.0,0.0,5.5,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-02 23:00:00,20.0,0.0,7.8,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-02
2025-10-03 00:00:00,20.1,0.0,9.4,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 01:00:00,20.0,0.0,9.0,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 02:00:00,19.9,0.0,8.1,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 03:00:00,19.7,0.0,7.6,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 04:00:00,19.5,0.0,7.3,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 05:00:00,19.5,0.0,6.9,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 06:00:00,19.2,0.0,5.4,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 07:00:00,19.2,0.0,4.8,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 08:00:00,19.0,0.0,4.2,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 09:00:00,20.9,0.0,7.5,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 10:00:00,22.0,0.0,7.7,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 11:00:00,23.0,0.1,9.8,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 12:00:00,23.6,0.2,10.9,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 13:00:00,23.9,0.1,12.1,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 14:00:00,23.9,0.0,11.3,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 15:00:00,24.0,0.0,10.1,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 16:00:00,24.0,0.0,8.8,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 17:00:00,23.7,0.0,8.5,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 18:00:00,23.2,0.0,7.2,80,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 19:00:00,22.1,0.0,5.6,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 20:00:00,20.9,0.0,2.5,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 21:00:00,20.2,0.0,1.8,97,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 22:00:00,19.8,0.0,0.7,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-03 23:00:00,19.2,0.0,1.5,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-03
2025-10-04 00:00:00,19.0,0.0,0.9,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 01:00:00,19.0,0.0,0.6,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 02:00:00,18.8,0.0,0.6,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 03:00:00,18.5,0.0,0.7,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 04:00:00,18.2,0.0,1.5,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 05:00:00,18.0,0.0,1.9,100,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 06:00:00,18.0,0.0,3.1,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 07:00:00,17.9,0.0,3.0,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 08:00:00,17.9,0.0,3.7,99,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 09:00:00,19.2,0.0,5.6,98,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 10:00:00,21.6,0.0,7.5,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 11:00:00,23.0,0.0,9.6,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 12:00:00,24.0,0.1,11.3,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 13:00:00,24.0,0.2,12.3,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 14:00:00,24.1,0.1,11.8,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 15:00:00,24.1,0.0,11.7,70,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 16:00:00,23.5,0.3,13.0,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 17:00:00,22.5,0.2,12.9,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 18:00:00,21.8,0.0,12.7,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 19:00:00,20.8,0.0,11.8,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 20:00:00,20.2,0.0,10.0,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 21:00:00,20.0,0.0,9.4,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 22:00:00,19.8,0.0,9.9,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-04 23:00:00,19.6,0.0,11.2,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-04
2025-10-05 00:00:00,19.2,0.0,8.6,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 01:00:00,19.0,0.0,8.8,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 02:00:00,18.9,0.0,9.3,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 03:00:00,18.8,0.0,8.5,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 04:00:00,18.5,0.0,8.5,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 05:00:00,18.3,0.0,8.0,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 06:00:00,18.5,0.0,8.8,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 07:00:00,18.3,0.0,8.3,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 08:00:00,18.5,0.0,9.2,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 09:00:00,20.0,0.0,11.7,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 10:00:00,21.1,0.1,15.7,79,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 11:00:00,21.6,0.3,18.0,76,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 12:00:00,22.1,0.2,18.1,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 13:00:00,22.2,0.4,19.3,75,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 14:00:00,22.5,0.2,17.4,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 15:00:00,22.5,0.3,16.4,73,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 16:00:00,22.6,0.0,12.1,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 17:00:00,22.5,0.0,9.7,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 18:00:00,22.2,0.0,9.2,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 19:00:00,21.2,0.0,9.0,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 20:00:00,20.5,0.0,5.9,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 21:00:00,20.5,0.1,6.8,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 22:00:00,20.2,0.0,7.1,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-05 23:00:00,19.6,0.1,7.6,89,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-05
2025-10-06 00:00:00,19.4,0.1,8.6,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 01:00:00,19.5,0.1,9.8,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 02:00:00,19.6,0.0,10.0,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 03:00:00,19.6,0.0,10.4,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 04:00:00,19.3,0.0,12.2,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 05:00:00,19.4,0.1,15.7,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 06:00:00,19.3,0.0,13.3,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 07:00:00,19.1,0.6,14.1,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 08:00:00,19.0,0.2,10.6,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 09:00:00,19.4,1.8,11.5,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 10:00:00,20.5,0.7,16.6,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 11:00:00,20.7,0.2,16.3,88,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 12:00:00,21.6,0.6,15.9,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 13:00:00,22.1,0.0,15.8,84,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 14:00:00,22.2,0.5,15.1,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 15:00:00,22.4,1.1,17.1,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 16:00:00,22.7,0.8,16.2,82,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 17:00:00,22.5,0.2,13.4,81,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 18:00:00,22.8,0.1,15.5,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 19:00:00,22.0,0.0,12.9,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 20:00:00,21.3,0.0,13.9,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 21:00:00,21.3,0.5,15.3,86,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 22:00:00,20.7,0.5,13.0,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-06 23:00:00,20.6,0.7,15.8,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-06
2025-10-07 00:00:00,19.6,0.5,15.8,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 01:00:00,20.6,0.1,16.0,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 02:00:00,20.2,0.1,16.3,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 03:00:00,20.0,0.1,12.2,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 04:00:00,19.5,0.1,8.4,96,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 05:00:00,19.3,0.0,5.2,95,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 06:00:00,20.0,0.0,8.3,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 07:00:00,19.6,0.0,7.3,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 08:00:00,19.3,0.0,5.6,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 09:00:00,20.7,0.0,6.5,91,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 10:00:00,21.8,0.0,6.9,85,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 11:00:00,22.6,0.0,5.9,78,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 12:00:00,23.6,0.0,6.1,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 13:00:00,24.0,0.0,9.5,68,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 14:00:00,23.9,0.0,9.6,72,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 15:00:00,23.8,0.1,8.3,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 16:00:00,23.6,0.1,8.2,71,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 17:00:00,23.2,0.1,9.3,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 18:00:00,22.9,0.1,7.3,74,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 19:00:00,21.4,0.0,2.9,83,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 20:00:00,20.1,0.0,0.6,87,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 21:00:00,19.2,0.0,0.6,90,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 22:00:00,18.4,0.0,2.1,93,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-07 23:00:00,18.0,0.0,3.6,94,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-07
2025-10-08 00:00:00,18.1,0.0,4.0,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-08
2025-10-08 01:00:00,18.5,0.0,6.5,92,37.785587,-25.662628,111.0,0,GMT,GMT,2025-10-08
