time_bucket,movement_date,granularity_level,geography_key,total_incoming,record_count
2025-10-07T18:00:00,2025-10-07,HOURLY,3647,5694.062379999982,4700
2025-10-01T06:00:00,2025-10-01,HOURLY,3682,582.350850000001,1763
2025-10-03T11:00:00,2025-10-03,HOURLY,3650,7003.807860000004,6347
2025-10-03T01:00:00,2025-10-03,HOURLY,3722,33.51477999999999,242
2025-09-30T13:00:00,2025-09-30,HOURLY,3684,332.7815,361
2025-10-01T12:00:00,2025-10-01,HOURLY,3763,76.1492000000002,985
2025-09-30T20:00:00,2025-09-30,HOURLY,3707,6343.945429999993,4105
2025-09-25T16:00:00,2025-09-25,DAILY,3613,444.83115999999995,556
2025-09-30T16:00:00,2025-09-30,HOURLY,3715,833.4672299999993,1634
2025-10-08T21:00:00,2025-10-08,HOURLY,3632,15382.388860000056,8114
2025-09-29,2025-09-29,DAILY,3751,2216.691810000006,4954
2025-09-30T06:00:00,2025-09-30,HOURLY,3643,353.9607300000001,911
2025-10-01,2025-10-01,DAILY,9246,1059.1885999999995,68
2025-06-15T11:00:00,2025-06-15,,232823,1426.0,31
2025-10-03T17:00:00,2025-10-03,HOURLY,3693,2814.2300000000096,5372
2025-10-09T23:00:00,2025-10-09,HOURLY,3715,1595.7198999999982,1818
2025-10-02T16:00:00,2025-10-02,DAILY,3765,9.823329999999983,882
2025-09-29T20:00:00,2025-09-29,DAILY,3657,797.689079999996,3139
2025-09-29T20:00:00,2025-09-29,DAILY,3661,1411.7500199999974,3348
2025-10-03T07:00:00,2025-10-03,HOURLY,3764,303.5325800000001,495
2025-10-06T22:00:00,2025-10-06,HOURLY,3731,556.0228999999948,1542
2025-09-29T16:00:00,2025-09-29,DAILY,3703,1299.4775199999992,1547
2025-10-09T05:00:00,2025-10-09,HOURLY,3698,1886.7302799999864,4274
2025-09-26T09:00:00,2025-09-26,HOURLY,3659,419.39464999999984,4528
2025-10-07,2025-10-07,DAILY,3763,256.62923000000103,3926
2025-09-29T12:00:00,2025-09-29,HOURLY,3621,3022.4444900000058,4593
2025-09-24T17:00:00,2025-09-24,HOURLY,3619,90.84002,2771
2025-10-05T14:00:00,2025-10-05,HOURLY,3658,2314.322910000048,10852
2025-09-27T07:00:00,2025-09-27,HOURLY,3659,447.9932800000011,3332
2025-07-09T17:00:00,2025-07-09,,232824,2232.0,31
2025-09-29T16:00:00,2025-09-29,HOURLY,3676,955.1736099999972,3917
2025-09-26T21:00:00,2025-09-26,HOURLY,3621,3400.3935600000236,3066
2025-09-26T09:00:00,2025-09-26,DAILY,3679,472.99670999999756,3589
2025-06-09T09:00:00,2025-06-09,,232823,961.0,31
2025-10-05T07:00:00,2025-10-05,HOURLY,3664,656.7569900000001,3308
2025-10-06T08:00:00,2025-10-06,HOURLY,3753,249.87769999999998,524
2025-10-09T10:00:00,2025-10-09,HOURLY,3711,1805.12276,1930
2025-10-01,2025-10-01,DAILY,3650,20932.07541999937,26630
2025-10-07T09:00:00,2025-10-07,DAILY,3729,834.8896799999985,1246
2025-10-05,2025-10-05,HOURLY,3708,180.30764000000028,790
2025-10-08T17:00:00,2025-10-08,HOURLY,3718,758.6394199999997,448
2025-10-07T17:00:00,2025-10-07,HOURLY,3724,2656.082620000007,1544
2025-10-04T16:00:00,2025-10-04,DAILY,3631,467.94184999999993,1512
2025-09-30T16:00:00,2025-09-30,HOURLY,3733,819.9243200000005,1389
2025-10-06T17:00:00,2025-10-06,HOURLY,3659,1150.6740000000048,14166
2025-10-05T14:00:00,2025-10-05,HOURLY,3701,1001.6329499999985,5123
2025-10-03T15:00:00,2025-10-03,HOURLY,3662,2006.9292199999702,8352
2025-09-27T12:00:00,2025-09-27,DAILY,3692,511.4199299999989,4256
2025-10-04T16:00:00,2025-10-04,HOURLY,3743,2621.7097700000118,2191
2025-10-05T06:00:00,2025-10-05,HOURLY,3748,939.1896699999987,768
2025-09-25,2025-09-25,DAILY,3653,23464.188029999394,32876
2025-10-04T07:00:00,2025-10-04,HOURLY,3617,844.3559199999994,1526
2025-09-30T21:00:00,2025-09-30,HOURLY,3726,341.5182500000001,367
2025-10-02T12:00:00,2025-10-02,HOURLY,3700,1010.4575400000007,1592
2025-10-02T18:00:00,2025-10-02,HOURLY,3664,232.60723000000002,3339
2025-10-06T10:00:00,2025-10-06,HOURLY,3734,1366.1020199999987,6022
2025-10-07T15:00:00,2025-10-07,HOURLY,3761,338.6236799999993,3574
2025-10-05T15:00:00,2025-10-05,HOURLY,3661,1193.2123499999984,3249
2025-10-04T20:00:00,2025-10-04,HOURLY,3613,476.24637999999953,548
2025-10-07T13:00:00,2025-10-07,HOURLY,3734,1250.1860399999935,4964
2025-10-04T20:00:00,2025-10-04,HOURLY,3644,4127.876590000004,4459
2025-10-04T12:00:00,2025-10-04,HOURLY,3749,1108.9840999999979,2795
2025-09-27T16:00:00,2025-09-27,DAILY,3626,1215.9337399999968,2740
2025-10-05T13:00:00,2025-10-05,HOURLY,3761,120.88487000000015,1351
2025-10-08T09:00:00,2025-10-08,HOURLY,3731,564.4507399999959,2100
2025-10-09T01:00:00,2025-10-09,HOURLY,3657,1503.1140799999928,4062
2025-10-02,2025-10-02,DAILY,3755,754.2203199999991,1739
2025-10-05T08:00:00,2025-10-05,HOURLY,3687,1437.2582299999942,4196
2025-04-20T15:00:00,2025-04-20,,232824,0.0,26
2025-10-01T20:00:00,2025-10-01,DAILY,3728,605.0425799999999,485
2025-09-25T09:00:00,2025-09-25,DAILY,3654,1377.4671899999942,4263
2025-10-05,2025-10-05,HOURLY,3700,1567.7214999999999,1522
2025-09-29T20:00:00,2025-09-29,DAILY,3644,3526.4757900000172,4021
2025-10-05T05:00:00,2025-10-05,HOURLY,3705,2452.979070000012,1801
2025-09-24T21:00:00,2025-09-24,HOURLY,3623,575.1654099999984,1657
2025-10-05T17:00:00,2025-10-05,HOURLY,3684,369.97947000000005,372
2025-10-02T21:00:00,2025-10-02,HOURLY,3709,40.75932000000005,599
2025-09-24T17:00:00,2025-09-24,HOURLY,3653,7041.120809999972,8422
2025-10-03T06:00:00,2025-10-03,HOURLY,3681,53.698190000000054,596
2025-09-30T15:00:00,2025-09-30,HOURLY,3736,308.26644000000016,1048
2025-10-06T17:00:00,2025-10-06,HOURLY,3668,4085.595300000088,6934
2025-10-01T12:00:00,2025-10-01,DAILY,3653,6387.393629999968,13837
2025-10-07T16:00:00,2025-10-07,HOURLY,3756,518.8357499999985,3741
2025-10-03T03:00:00,2025-10-03,HOURLY,3623,23.94210999999999,243
2025-10-08T20:00:00,2025-10-08,HOURLY,3727,3400.3633400000062,2424
2025-09-28T07:00:00,2025-09-28,HOURLY,3639,1093.014339999998,2137
2025-10-02T20:00:00,2025-10-02,HOURLY,3760,144.91848000000027,1069
2025-09-25T08:00:00,2025-09-25,HOURLY,3675,2071.770300000003,2522
2025-10-09T09:00:00,2025-10-09,DAILY,3763,255.29427000000206,4176
2025-07-04T12:00:00,2025-07-04,,232830,1984.0,31
2025-10-03T12:00:00,2025-10-03,DAILY,3670,8328.006589999983,5966
2025-09-30T22:00:00,2025-09-30,HOURLY,3684,375.30201000000005,180
2025-10-07T18:00:00,2025-10-07,HOURLY,3652,10360.088320000006,13466
2025-10-04T06:00:00,2025-10-04,HOURLY,3654,1371.5109799999996,1978
2025-10-03T20:00:00,2025-10-03,HOURLY,3615,1101.786560000001,1047
2025-10-08T07:00:00,2025-10-08,HOURLY,3689,3413.952100000004,2226
2025-10-07T07:00:00,2025-10-07,HOURLY,3727,4560.018469999986,3288
2025-09-25T12:00:00,2025-09-25,HOURLY,3676,978.8135899999974,4294
2025-10-05,2025-10-05,HOURLY,3615,891.1128899999987,869
2025-08-31T10:00:00,2025-08-31,,232813,1984.0,64
2025-09-30T20:00:00,2025-09-30,DAILY,3631,444.07087999999953,1377
2025-09-29T23:00:00,2025-09-29,HOURLY,3644,3511.825770000023,2614
2025-09-26T06:00:00,2025-09-26,HOURLY,3674,461.77596000000005,1681
2025-10-04T12:00:00,2025-10-04,DAILY,3670,8863.689329999943,6084
2025-10-06T15:00:00,2025-10-06,HOURLY,3722,1163.5749399999947,3456
2025-10-06T16:00:00,2025-10-06,DAILY,9246,30.125610000000005,10
2025-09-13T16:00:00,2025-09-13,,232823,2325.0,31
2025-09-29T23:00:00,2025-09-29,HOURLY,3662,1739.643509999978,4988
2025-10-09T23:00:00,2025-10-09,HOURLY,3705,5092.154999999988,3854
2025-10-08T15:00:00,2025-10-08,HOURLY,3692,734.4115799999971,6882
2025-10-03T21:00:00,2025-10-03,HOURLY,3614,769.9219100000006,638
2025-10-03T07:00:00,2025-10-03,HOURLY,3743,2386.804680000009,1999
2025-10-05T09:00:00,2025-10-05,DAILY,3622,851.9699099999932,4464
2025-10-08,2025-10-08,DAILY,3617,2610.014440000007,5988
2025-08-22T19:00:00,2025-08-22,,232830,2304.0,32
2025-10-26T19:00:00,2025-10-26,,232823,2100.0,30
2025-10-06,2025-10-06,HOURLY,3741,2822.9889000000076,3158
2025-09-29T20:00:00,2025-09-29,HOURLY,3678,1947.8567399999974,3908
2025-09-27T18:00:00,2025-09-27,HOURLY,3668,1933.5091699999834,4030
2025-10-05T19:00:00,2025-10-05,HOURLY,3761,119.69959000000041,1691
2025-10-03T16:00:00,2025-10-03,DAILY,3633,695.2759900000002,4179
2025-10-07T02:00:00,2025-10-07,HOURLY,3708,325.8112800000007,1666
2025-09-30T14:00:00,2025-09-30,HOURLY,3628,351.1916600000007,3429
2025-10-05T03:00:00,2025-10-05,HOURLY,3677,1236.7231499999932,3457
2025-10-05T01:00:00,2025-10-05,HOURLY,3629,189.13816999999997,1069
2025-10-07T13:00:00,2025-10-07,HOURLY,3724,2752.2501800000086,1410
2025-10-06T23:00:00,2025-10-06,HOURLY,3697,4510.522320000012,3412
2025-09-28T16:00:00,2025-09-28,DAILY,3728,958.8504499999988,797
2025-10-07T05:00:00,2025-10-07,HOURLY,3634,6833.404860000023,3662
2025-10-04T02:00:00,2025-10-04,HOURLY,3709,374.0812299999993,1847
2025-10-11T22:00:00,2025-10-11,,232809,0.0,30
2025-10-03T05:00:00,2025-10-03,HOURLY,3715,30.608259999999998,272
2025-09-29T22:00:00,2025-09-29,HOURLY,3674,480.3126500000012,1891
2025-10-04T18:00:00,2025-10-04,HOURLY,3750,991.9425100000012,1562
2025-11-06T11:00:00,2025-11-06,,232813,868.0,28
2025-10-03T03:00:00,2025-10-03,HOURLY,3662,66.67580000000024,780
2025-10-07T06:00:00,2025-10-07,HOURLY,3636,16467.47299999986,24974
2025-10-03T20:00:00,2025-10-03,DAILY,3690,916.5998000000011,1995
2025-08-13T10:00:00,2025-08-13,,232813,2528.0,32
2025-09-24T09:00:00,2025-09-24,DAILY,3654,1364.1328399999966,4929
2025-10-05T06:00:00,2025-10-05,HOURLY,3672,2332.2854400000074,2573
2025-10-08T07:00:00,2025-10-08,HOURLY,3721,1052.0235999999961,1154
2025-09-28T16:00:00,2025-09-28,DAILY,3656,3525.3493400000057,8796
2025-10-04T14:00:00,2025-10-04,HOURLY,3665,617.3575000000001,7076
2025-09-27,2025-09-27,DAILY,3737,1302.5745799999966,4412
2025-10-05T12:00:00,2025-10-05,DAILY,3699,2700.8948900000005,2818
2025-10-14T09:00:00,2025-10-14,,232830,2280.0,30
2025-10-03T20:00:00,2025-10-03,HOURLY,3742,263.80354999999975,1090
2025-10-06T06:00:00,2025-10-06,HOURLY,3687,3120.3771200000288,6788
2025-10-09,2025-10-09,DAILY,3662,18622.775339997992,70458
2025-10-07T23:00:00,2025-10-07,HOURLY,3668,3430.8829600000436,5322
2025-10-13T09:00:00,2025-10-13,,232809,2310.0,30
2025-01-25T11:00:00,2025-01-25,,232813,1155.0,15
2025-09-25T18:00:00,2025-09-25,HOURLY,3638,1541.9590099999916,3287
2025-10-07T21:00:00,2025-10-07,HOURLY,3765,209.5650200000026,2786
2025-10-03T23:00:00,2025-10-03,HOURLY,3750,1028.7496300000003,1676
2025-10-05,2025-10-05,DAILY,3630,1415.7547999999956,8495
2025-04-28T11:00:00,2025-04-28,,232830,2320.0,29
2025-09-26T20:00:00,2025-09-26,DAILY,3642,803.9667399999955,1324
2025-09-27T22:00:00,2025-09-27,HOURLY,3629,239.26924000000008,1303
2025-09-27,2025-09-27,HOURLY,3673,1036.8526599999998,2400
2025-09-30T23:00:00,2025-09-30,HOURLY,3685,2312.902020000002,2311
2025-10-08T21:00:00,2025-10-08,HOURLY,3634,7299.09731999998,4418
2025-03-27T13:00:00,2025-03-27,,232813,880.0,22
2025-10-06T01:00:00,2025-10-06,HOURLY,3748,1919.6426800000015,1792
2025-10-09T21:00:00,2025-10-09,HOURLY,3681,2077.1287999999986,3752
2025-10-06T11:00:00,2025-10-06,HOURLY,3694,4456.8729000000185,3274
2025-10-02T16:00:00,2025-10-02,HOURLY,3617,93.56327000000006,745
2025-09-23T13:00:00,2025-09-23,,232813,837.0,31
2025-10-02,2025-10-02,DAILY,3677,3697.0024399999947,16404
2025-10-02T20:00:00,2025-10-02,HOURLY,3678,412.1380899999995,1859
2025-10-09T02:00:00,2025-10-09,HOURLY,3682,1039.7494199999999,2756
2025-10-05T17:00:00,2025-10-05,HOURLY,3722,501.6633500000002,1486
2025-04-11T12:00:00,2025-04-11,,232813,1566.0,29
2025-10-03T17:00:00,2025-10-03,HOURLY,3683,329.792980000001,4013
2025-09-27T08:00:00,2025-09-27,HOURLY,3626,1013.0152700000006,1493
2025-09-24T20:00:00,2025-09-24,DAILY,3754,479.71026000000046,540
2025-10-04T17:00:00,2025-10-04,HOURLY,3756,321.3979199999999,2102
2025-10-09T14:00:00,2025-10-09,HOURLY,3751,826.0592399999987,2318
2025-10-05T21:00:00,2025-10-05,HOURLY,3668,1770.1912099999893,3140
2025-09-27T19:00:00,2025-09-27,HOURLY,3666,1466.7055499999985,3419
2025-09-24T16:00:00,2025-09-24,DAILY,3719,403.81117,559
2025-10-04T17:00:00,2025-10-04,HOURLY,3757,150.03031000000018,1879
2025-10-07T07:00:00,2025-10-07,HOURLY,3689,4692.452339999945,3676
2025-10-03T11:00:00,2025-10-03,HOURLY,3717,1438.4061299999971,823
2025-09-28T11:00:00,2025-09-28,HOURLY,3636,3098.6119900000094,4699
2025-10-05T11:00:00,2025-10-05,HOURLY,3709,397.9726599999991,3156
2025-10-04T05:00:00,2025-10-04,HOURLY,3681,1011.1864300000004,1780
2025-10-08,2025-10-08,DAILY,3766,5278.258929999984,8038
2025-10-03T17:00:00,2025-10-03,HOURLY,3760,582.3765400000001,2182
2025-10-06T17:00:00,2025-10-06,HOURLY,3704,3483.4602200000218,8292
2025-10-08,2025-10-08,DAILY,3690,2455.1480800000427,7769
2025-06-13T16:00:00,2025-06-13,,232804,496.0,31
2025-09-28T20:00:00,2025-09-28,DAILY,3737,438.90586999999925,1260
2025-10-09T14:00:00,2025-10-09,HOURLY,3650,14139.11889999989,12734
2025-09-30T07:00:00,2025-09-30,HOURLY,3643,345.33363000000026,979
2025-10-09T09:00:00,2025-10-09,HOURLY,3635,2334.704580000007,8734
2025-09-24T09:00:00,2025-09-24,HOURLY,3658,2167.9348800000066,7242
2025-09-27,2025-09-27,HOURLY,3675,2167.490640000001,1462
2025-10-02T15:00:00,2025-10-02,HOURLY,3616,327.7483799999998,294
2025-10-04,2025-10-04,DAILY,3682,2094.159669999988,11532
2025-09-27T13:00:00,2025-09-27,HOURLY,3621,3317.800780000001,4188
2025-10-05T11:00:00,2025-10-05,HOURLY,3620,2511.058010000016,4886
2025-09-27T11:00:00,2025-09-27,HOURLY,3622,721.3642599999987,4329
2025-10-02T14:00:00,2025-10-02,HOURLY,3720,84.7899200000001,753
2025-09-30T10:00:00,2025-09-30,HOURLY,3705,2437.1993900000257,3068
2025-10-08T04:00:00,2025-10-08,HOURLY,3696,4960.337580000007,6032
2025-10-07T06:00:00,2025-10-07,HOURLY,3621,13565.99586000002,11616
2025-05-11T14:00:00,2025-05-11,,232813,2480.0,31
2025-09-25T08:00:00,2025-09-25,HOURLY,3625,1024.7261099999982,3067
2025-10-03T06:00:00,2025-10-03,HOURLY,3676,45.41445999999986,680
2025-10-03,2025-10-03,HOURLY,3733,78.39499999999998,118
2025-10-04T09:00:00,2025-10-04,HOURLY,3638,1534.5394699999988,2876
2025-09-28T21:00:00,2025-09-28,HOURLY,3617,1101.6733899999988,1549
2025-10-05T04:00:00,2025-10-05,HOURLY,3676,872.3730099999975,2274
2025-09-27T12:00:00,2025-09-27,DAILY,3639,1911.524459999997,6518
2025-10-03T12:00:00,2025-10-03,HOURLY,3649,1966.7091600000062,8112
2025-10-08T16:00:00,2025-10-08,HOURLY,3674,970.8343199999963,6694
2025-10-04T08:00:00,2025-10-04,HOURLY,3649,1101.5144100000007,3409
2025-10-06T09:00:00,2025-10-06,DAILY,3725,512.5175799999987,2016
2025-10-08T14:00:00,2025-10-08,HOURLY,3633,1568.875600000001,9578
2025-09-30T09:00:00,2025-09-30,HOURLY,3629,229.50960999999995,1461
2025-10-08T06:00:00,2025-10-08,HOURLY,3619,144.21413999999996,2106
2025-09-27T05:00:00,2025-09-27,HOURLY,3653,4122.925640000022,5430
2025-09-28T13:00:00,2025-09-28,HOURLY,3637,5194.980469999972,4766
2025-09-30T12:00:00,2025-09-30,DAILY,3718,477.0792700000002,499
2025-10-03T23:00:00,2025-10-03,HOURLY,3646,645.831389999996,2210
2025-09-24T16:00:00,2025-09-24,HOURLY,3662,1957.5104599999665,8668
2025-10-07T20:00:00,2025-10-07,DAILY,7175,15.12247,5
2025-10-03T09:00:00,2025-10-03,HOURLY,3766,1537.9806799999985,2441
2025-10-05T05:00:00,2025-10-05,HOURLY,3690,841.7710899999993,1514
2025-10-09,2025-10-09,HOURLY,3688,861.1974399999975,3856
2025-10-08T02:00:00,2025-10-08,HOURLY,3722,838.8002799999997,2024
2025-10-08T16:00:00,2025-10-08,DAILY,3637,5763.4653000000235,5615
2025-10-01T08:00:00,2025-10-01,HOURLY,3762,56.07202,1388
2025-10-01T11:00:00,2025-10-01,HOURLY,3732,671.8081900000012,1758
2025-06-27T17:00:00,2025-06-27,,232823,1736.0,31
2025-01-23T11:00:00,2025-01-23,,232809,371.0,7
2025-09-30T09:00:00,2025-09-30,HOURLY,3615,1943.093220000004,1952
2025-10-05T14:00:00,2025-10-05,HOURLY,3620,2507.93269000003,5402
2025-10-06T15:00:00,2025-10-06,HOURLY,3622,1198.3625199999926,7364
2025-04-01T09:00:00,2025-04-01,,232824,1300.0,26
2025-10-05T07:00:00,2025-10-05,HOURLY,3652,4462.778170000009,5291
2025-09-29T12:00:00,2025-09-29,DAILY,3707,6952.351199999962,6167
2025-06-03T19:00:00,2025-06-03,,232824,1054.0,31
2025-10-09T07:00:00,2025-10-09,HOURLY,3632,15926.725839999935,7966
2025-10-04,2025-10-04,HOURLY,3711,665.9161400000003,671
2025-09-29T06:00:00,2025-09-29,HOURLY,3654,1439.1298799999986,2343
2025-10-02T18:00:00,2025-10-02,HOURLY,3660,223.79575999999983,1406
2025-09-26,2025-09-26,DAILY,3686,5641.204540000014,8992
2025-09-30T21:00:00,2025-09-30,HOURLY,3647,2816.6710899999966,2077
2025-10-09,2025-10-09,HOURLY,3615,1790.2776800000001,1604
2025-10-04T16:00:00,2025-10-04,DAILY,3691,2297.791200000009,4342
2025-09-27T09:00:00,2025-09-27,DAILY,3699,2566.0054600000067,2692
2025-09-25T22:00:00,2025-09-25,HOURLY,3649,1100.193019999999,3305
2025-10-01T02:00:00,2025-10-01,HOURLY,3663,705.697160000002,2360
2025-10-08T11:00:00,2025-10-08,HOURLY,3747,2520.422259999997,3952
2025-10-05T19:00:00,2025-10-05,HOURLY,3749,1101.1317099999978,2645
2025-10-05T11:00:00,2025-10-05,HOURLY,3730,102.10318,300
2025-09-29T12:00:00,2025-09-29,DAILY,3676,1165.2476899999942,4540
2025-10-06T23:00:00,2025-10-06,HOURLY,3731,562.3256399999945,1516
2025-09-25T16:00:00,2025-09-25,HOURLY,3680,1525.852229999986,4355
2025-10-01T06:00:00,2025-10-01,HOURLY,3716,129.12556000000038,653
2025-09-27T12:00:00,2025-09-27,DAILY,3634,4265.366750000009,5217
2025-05-03T16:00:00,2025-05-03,,232809,1147.0,31
2025-10-04T16:00:00,2025-10-04,DAILY,3717,1428.5960599999994,877
2025-10-08T14:00:00,2025-10-08,HOURLY,3686,3072.091020000022,5828
2025-10-04T07:00:00,2025-10-04,HOURLY,3630,404.3397699999997,1584
2025-10-05T09:00:00,2025-10-05,DAILY,3747,1254.2746299999992,2238
2025-10-05T09:00:00,2025-10-05,HOURLY,3621,3276.4289999999955,3526
2025-10-04T11:00:00,2025-10-04,HOURLY,3682,631.6802099999971,4130
2025-09-16T11:00:00,2025-09-16,,232809,992.0,31
2025-10-05T16:00:00,2025-10-05,HOURLY,3639,1748.6032499999958,6149
2025-10-03T22:00:00,2025-10-03,HOURLY,3649,1139.2632499999995,3161
2025-10-07,2025-10-07,HOURLY,3624,268.5243599999992,3372
2025-10-05T09:00:00,2025-10-05,DAILY,3756,326.58626999999893,1924
2025-10-03,2025-10-03,DAILY,3714,2729.148990000012,4219
2025-10-06T19:00:00,2025-10-06,HOURLY,3677,2747.85250000006,10268
2025-10-04T10:00:00,2025-10-04,HOURLY,3743,2841.479980000021,2075
2025-10-03T13:00:00,2025-10-03,HOURLY,3721,1246.1601600000001,927
2025-10-05T04:00:00,2025-10-05,HOURLY,3636,2878.466650000016,4559
2025-06-09T14:00:00,2025-06-09,,232824,465.0,31
2025-09-25T12:00:00,2025-09-25,HOURLY,3656,3729.8847200000064,9181
2025-10-06T02:00:00,2025-10-06,HOURLY,3640,1946.5130599999961,4218
2025-10-05T08:00:00,2025-10-05,HOURLY,3626,1064.9089300000005,1599
2025-10-09T13:00:00,2025-10-09,HOURLY,3754,645.8346200000007,812
2025-10-02T12:00:00,2025-10-02,DAILY,3659,254.78697000000074,5436
2025-09-30T04:00:00,2025-09-30,HOURLY,3663,690.0429399999995,2857
2025-10-01T12:00:00,2025-10-01,HOURLY,3736,326.8361000000006,1215
2025-09-30T05:00:00,2025-09-30,HOURLY,3667,4010.4718099999927,4516
2025-10-08,2025-10-08,HOURLY,3671,5467.113199999943,4460
2025-10-09T23:00:00,2025-10-09,HOURLY,3635,2337.456940000012,4816
2025-10-07T01:00:00,2025-10-07,HOURLY,3713,2430.371419999996,984
2025-01-12T11:00:00,2025-01-12,,232824,711.0,9
2025-08-29T09:00:00,2025-08-29,,232813,736.0,32
2025-10-04T09:00:00,2025-10-04,DAILY,3708,256.0783000000001,1840
2025-09-30T04:00:00,2025-09-30,HOURLY,3634,3455.638849999999,1704
2025-10-07T17:00:00,2025-10-07,HOURLY,3689,3363.4623800000154,3564
2025-10-02T23:00:00,2025-10-02,HOURLY,3715,57.914159999999995,300
2025-09-30T18:00:00,2025-09-30,HOURLY,3749,1148.3553999999997,3186
2025-10-06T15:00:00,2025-10-06,HOURLY,3670,13944.802119999778,7294
2025-10-06T10:00:00,2025-10-06,HOURLY,3672,5125.864000000022,10764
2025-10-03T04:00:00,2025-10-03,HOURLY,3753,3.3478699999999995,36
2025-09-30T13:00:00,2025-09-30,HOURLY,3723,1528.4790199999995,1440
2025-10-04T04:00:00,2025-10-04,HOURLY,3767,294.39653999999996,60
2025-10-07T09:00:00,2025-10-07,HOURLY,3749,2110.038299999999,7008
2025-09-28T21:00:00,2025-09-28,HOURLY,3658,1975.8284700000052,6659
2025-10-03T15:00:00,2025-10-03,HOURLY,3647,3018.278400000001,2624
2025-10-03T13:00:00,2025-10-03,HOURLY,3716,93.5708700000005,1330
2025-09-30T03:00:00,2025-09-30,HOURLY,3660,229.8373000000001,765
2025-09-30,2025-09-30,DAILY,3644,19179.36743999935,24902
2025-10-09T18:00:00,2025-10-09,HOURLY,3703,2357.4365000000107,2724
2025-10-06T11:00:00,2025-10-06,HOURLY,3729,1588.2920999999997,2244
2025-10-01T12:00:00,2025-10-01,DAILY,3704,1578.7971999999945,4502
2025-10-08T09:00:00,2025-10-08,DAILY,3629,193.5834400000001,1267
2025-10-03T08:00:00,2025-10-03,HOURLY,3759,17.571259999999995,90
2025-10-04T22:00:00,2025-10-04,HOURLY,3623,562.5781999999995,1517
2025-10-01T06:00:00,2025-10-01,HOURLY,3707,5331.9103700000105,2607
2025-09-28T10:00:00,2025-09-28,HOURLY,3623,715.6337199999971,2576
2025-10-06T11:00:00,2025-10-06,HOURLY,3679,886.6986599999879,7042
2025-10-06T13:00:00,2025-10-06,HOURLY,3684,689.4976999999996,448
2025-09-28T07:00:00,2025-09-28,HOURLY,3679,394.0032800000001,2338
2025-09-24T11:00:00,2025-09-24,HOURLY,3625,1130.1282500000013,3544
2025-10-03T03:00:00,2025-10-03,HOURLY,3669,13.611539999999994,264
2025-10-09,2025-10-09,DAILY,3641,25346.095199998854,40512
2025-09-26T09:00:00,2025-09-26,HOURLY,3672,2424.3046200000017,4121
2025-09-30T19:00:00,2025-09-30,HOURLY,3686,1591.9309000000023,2587
2025-10-01T16:00:00,2025-10-01,DAILY,3690,905.3686600000021,2890
2025-10-04T14:00:00,2025-10-04,HOURLY,3627,451.9939100000012,8088
2025-10-08T16:00:00,2025-10-08,DAILY,3658,2180.7875000000226,9307
2025-10-06T04:00:00,2025-10-06,HOURLY,3616,4357.1924199999985,982
2025-10-07T07:00:00,2025-10-07,HOURLY,3739,1309.0733499999974,4665
2025-09-30T19:00:00,2025-09-30,HOURLY,3685,2787.7774400000085,2789
2025-09-02T17:00:00,2025-09-02,,232809,2139.0,31
2025-10-06T14:00:00,2025-10-06,HOURLY,3664,1417.7201000000177,16678
2025-10-08T15:00:00,2025-10-08,HOURLY,3622,1321.335519999999,6972
2025-06-22T08:00:00,2025-06-22,,232823,651.0,62
2025-10-04T12:00:00,2025-10-04,DAILY,3765,114.88611000000054,2012
2025-09-29T12:00:00,2025-09-29,HOURLY,3665,609.1368900000004,8168
2025-10-03T20:00:00,2025-10-03,HOURLY,3763,81.52279000000017,876
2025-10-01T10:00:00,2025-10-01,HOURLY,3749,1024.2073099999998,3364
2025-10-01T05:00:00,2025-10-01,HOURLY,3634,3318.785260000008,1732
2025-10-03T22:00:00,2025-10-03,HOURLY,3708,197.47519000000025,851
2025-09-26T13:00:00,2025-09-26,HOURLY,3617,704.0660800000015,1628
2025-10-01,2025-10-01,HOURLY,3673,1066.5971999999988,2490
2025-10-03T09:00:00,2025-10-03,DAILY,3657,960.9502399999958,7205
2025-09-26T23:00:00,2025-09-26,HOURLY,3658,2107.3577400000054,5982
2025-10-06T16:00:00,2025-10-06,HOURLY,3625,2809.8879300000253,7723
2025-10-08T16:00:00,2025-10-08,DAILY,3760,576.3829599999996,2166
2025-10-07T20:00:00,2025-10-07,DAILY,3674,477.25571000000133,1582
2025-09-30T22:00:00,2025-09-30,HOURLY,3650,4911.962750000008,5472
2025-10-03T12:00:00,2025-10-03,DAILY,3738,611.2339100000002,1207
2025-10-09T22:00:00,2025-10-09,HOURLY,3751,1017.0946399999993,2174
2025-09-26T22:00:00,2025-09-26,HOURLY,3671,3274.2938100000424,3016
2025-10-01T09:00:00,2025-10-01,HOURLY,3660,958.4503600000022,2088
2025-09-27T21:00:00,2025-09-27,HOURLY,3639,1176.4814800000006,3174
2025-06-27T09:00:00,2025-06-27,,232804,279.0,31
2025-10-07T15:00:00,2025-10-07,HOURLY,3703,2361.4181900000044,2822
2025-10-05T04:00:00,2025-10-05,HOURLY,3690,863.2305800000005,1685
2025-10-05T09:00:00,2025-10-05,DAILY,3709,462.5747299999983,4370
2025-10-04T18:00:00,2025-10-04,HOURLY,3647,2571.989319999998,2086
2025-10-04T20:00:00,2025-10-04,HOURLY,3674,485.0701800000014,2010
